"","country_orig","iso3_orig","iso2_orig","country_use","iso3_use","year","indicator_id","indicator","sex","age","pop_size"
"6830","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",26702
"6831","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",20816
"6832","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",14731
"6833","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",33535
"6834","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.80UP.MA","Population ages 80 and above, male","male","80+",18438
"6835","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.0004.FE","Population ages 00-04, female","female","0-4",NA
"6836","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.0004.MA","Population ages 00-04, male","male","0-4",NA
"6837","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",NA
"6838","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",NA
"6839","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",NA
"6840","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",NA
"6841","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.1519.FE","Population ages 15-19, female","female","15-19",NA
"6842","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.1519.MA","Population ages 15-19, male","male","15-19",NA
"6843","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.2024.FE","Population ages 20-24, female","female","20-24",NA
"6844","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.2024.MA","Population ages 20-24, male","male","20-24",NA
"6845","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.2529.FE","Population ages 25-29, female","female","25-29",NA
"6846","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.2529.MA","Population ages 25-29, male","male","25-29",NA
"6847","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.3034.FE","Population ages 30-34, female","female","30-34",NA
"6848","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.3034.MA","Population ages 30-34, male","male","30-34",NA
"6849","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.3539.FE","Population ages 35-39, female","female","35-39",NA
"6850","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.3539.MA","Population ages 35-39, male","male","35-39",NA
"6851","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.4044.FE","Population ages 40-44, female","female","40-44",NA
"6852","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.4044.MA","Population ages 40-44, male","male","40-44",NA
"6853","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.4549.FE","Population ages 45-49, female","female","45-49",NA
"6854","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.4549.MA","Population ages 45-49, male","male","45-49",NA
"6855","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.5054.FE","Population ages 50-54, female","female","50-54",NA
"6856","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",NA
"6857","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",NA
"6858","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",NA
"6859","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",NA
"6860","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",NA
"6861","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",NA
"6862","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",NA
"6863","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",NA
"6864","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",NA
"6865","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",NA
"6866","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",NA
"6867","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",NA
"6868","Turks and Caicos Islands","TCA","TC","Turks & Caicos Islands","TCA",2019,"SP.POP.80UP.MA","Population ages 80 and above, male","male","80+",NA
"6869","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.0004.FE","Population ages 00-04, female","female","0-4",NA
"6870","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.0004.MA","Population ages 00-04, male","male","0-4",NA
"6871","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",NA
"6872","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",NA
"6873","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",NA
"6874","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",NA
"6875","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.1519.FE","Population ages 15-19, female","female","15-19",NA
"6876","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.1519.MA","Population ages 15-19, male","male","15-19",NA
"6877","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.2024.FE","Population ages 20-24, female","female","20-24",NA
"6878","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.2024.MA","Population ages 20-24, male","male","20-24",NA
"6879","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.2529.FE","Population ages 25-29, female","female","25-29",NA
"6880","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.2529.MA","Population ages 25-29, male","male","25-29",NA
"6881","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.3034.FE","Population ages 30-34, female","female","30-34",NA
"6882","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.3034.MA","Population ages 30-34, male","male","30-34",NA
"6883","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.3539.FE","Population ages 35-39, female","female","35-39",NA
"6884","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.3539.MA","Population ages 35-39, male","male","35-39",NA
"6885","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.4044.FE","Population ages 40-44, female","female","40-44",NA
"6886","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.4044.MA","Population ages 40-44, male","male","40-44",NA
"6887","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.4549.FE","Population ages 45-49, female","female","45-49",NA
"6888","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.4549.MA","Population ages 45-49, male","male","45-49",NA
"6889","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.5054.FE","Population ages 50-54, female","female","50-54",NA
"6890","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",NA
"6891","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",NA
"6892","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",NA
"6893","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",NA
"6894","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",NA
"6895","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",NA
"6896","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",NA
"6897","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",NA
"6898","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",NA
"6899","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",NA
"6900","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",NA
"6901","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",NA
"6902","Tuvalu","TUV","TV","Tuvalu","TUV",2019,"SP.POP.80UP.MA","Population ages 80 and above, male","male","80+",NA
"6903","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.0004.FE","Population ages 00-04, female","female","0-4",3022
"6904","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.0004.MA","Population ages 00-04, male","male","0-4",3232
"6905","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",3523
"6906","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",3659
"6907","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",3686
"6908","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",3668
"6909","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.1519.FE","Population ages 15-19, female","female","15-19",3304
"6910","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.1519.MA","Population ages 15-19, male","male","15-19",3585
"6911","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.2024.FE","Population ages 20-24, female","female","20-24",3232
"6912","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.2024.MA","Population ages 20-24, male","male","20-24",3461
"6913","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.2529.FE","Population ages 25-29, female","female","25-29",3132
"6914","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.2529.MA","Population ages 25-29, male","male","25-29",3059
"6915","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.3034.FE","Population ages 30-34, female","female","30-34",2645
"6916","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.3034.MA","Population ages 30-34, male","male","30-34",2110
"6917","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.3539.FE","Population ages 35-39, female","female","35-39",2950
"6918","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.3539.MA","Population ages 35-39, male","male","35-39",2350
"6919","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.4044.FE","Population ages 40-44, female","female","40-44",3150
"6920","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.4044.MA","Population ages 40-44, male","male","40-44",2655
"6921","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.4549.FE","Population ages 45-49, female","female","45-49",3491
"6922","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.4549.MA","Population ages 45-49, male","male","45-49",3063
"6923","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.5054.FE","Population ages 50-54, female","female","50-54",3918
"6924","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",3442
"6925","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",4018
"6926","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",3581
"6927","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",3990
"6928","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",3541
"6929","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",3702
"6930","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",3004
"6931","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",3483
"6932","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",2893
"6933","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",2383
"6934","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",1977
"6935","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",2343
"6936","Virgin Islands (U.S.)","VIR","VI","U.S. Virgin Islands","VIR",2019,"SP.POP.80UP.MA","Population ages 80 and above, male","male","80+",1417
"6937","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.0004.FE","Population ages 00-04, female","female","0-4",3802928
"6938","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.0004.MA","Population ages 00-04, male","male","0-4",3882593
"6939","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",3417825
"6940","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",3478696
"6941","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",2979106
"6942","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",3024198
"6943","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.1519.FE","Population ages 15-19, female","female","15-19",2531918
"6944","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.1519.MA","Population ages 15-19, male","male","15-19",2532692
"6945","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.2024.FE","Population ages 20-24, female","female","20-24",2126920
"6946","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.2024.MA","Population ages 20-24, male","male","20-24",2034355
"6947","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.2529.FE","Population ages 25-29, female","female","25-29",1761459
"6948","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.2529.MA","Population ages 25-29, male","male","25-29",1642154
"6949","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.3034.FE","Population ages 30-34, female","female","30-34",1420906
"6950","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.3034.MA","Population ages 30-34, male","male","30-34",1306298
"6951","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.3539.FE","Population ages 35-39, female","female","35-39",1123123
"6952","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.3539.MA","Population ages 35-39, male","male","35-39",1030943
"6953","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.4044.FE","Population ages 40-44, female","female","40-44",876837
"6954","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.4044.MA","Population ages 40-44, male","male","40-44",810074
"6955","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.4549.FE","Population ages 45-49, female","female","45-49",674374
"6956","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.4549.MA","Population ages 45-49, male","male","45-49",635731
"6957","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.5054.FE","Population ages 50-54, female","female","50-54",526224
"6958","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",491609
"6959","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",397676
"6960","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",349990
"6961","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",300017
"6962","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",242128
"6963","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",224215
"6964","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",163861
"6965","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",149058
"6966","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",99749
"6967","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",89283
"6968","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",53324
"6969","Uganda","UGA","UG","Uganda","UGA",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",60555
